title,year,budget,revenue,roi,success,avg_sentiment,n_reviews,genres_list
Little Shop of Horrors,1986.0,25000000.0,38748395.0,1.5499358,1,,,"['Horror', 'Comedy', 'Music']"
Dick,1999.0,13000000.0,27500000.0,2.1153846153846154,1,,,['Comedy']
The Iron Giant,1999.0,70000000.0,23159305.0,0.3308472142857143,0,,,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']"
The Sixth Sense,1999.0,40000000.0,672806292.0,16.8201573,1,,,"['Mystery', 'Thriller', 'Drama']"
The Thomas Crown Affair,1999.0,48000000.0,124305181.0,2.5896912708333333,1,,,"['Drama', 'Crime', 'Romance']"
Brokedown Palace,1999.0,25000000.0,13000000.0,0.52,0,,,"['Drama', 'Thriller']"
Detroit Rock City,1999.0,6500000.0,4217115.0,0.6487869230769231,0,,,"['Comedy', 'Music']"
Never Talk to Strangers,1995.0,6400000.0,6.0,9.375e-07,0,,,"['Thriller', 'Romance']"
Airplane!,1980.0,3500000.0,83453539.0,23.843868285714287,1,0.26978208955223876,67.0,['Comedy']
An American Werewolf in Paris,1997.0,22000000.0,26570463.0,1.2077483181818183,1,,,"['Horror', 'Comedy']"
National Lampoon's Vacation,1983.0,15000000.0,61399552.0,4.093303466666667,1,,,"['Comedy', 'Adventure', 'Romance']"
Big,1988.0,18000000.0,151668774.0,8.426043,1,0.393245945945946,74.0,"['Fantasy', 'Drama', 'Comedy', 'Romance', 'Family']"
The Pelican Brief,1993.0,45000000.0,195268056.0,4.339290133333333,1,,,"['Drama', 'Mystery', 'Thriller', 'Crime']"
Teaching Mrs. Tingle,1999.0,13000000.0,8946237.0,0.6881720769230769,0,,,"['Comedy', 'Thriller']"
Universal Soldier: The Return,1999.0,45000000.0,10667893.0,0.2370642888888889,0,,,"['Action', 'Science Fiction']"
In Too Deep,1999.0,7000000.0,14011454.0,2.0016362857142855,1,,,"['Drama', 'Action', 'Thriller', 'Crime']"
The 13th Warrior,1999.0,160000000.0,61698899.0,0.38561811875,0,,,"['Adventure', 'Fantasy', 'Action']"
The Astronaut's Wife,1999.0,75000000.0,19598588.0,0.26131450666666667,0,,,"['Drama', 'Science Fiction', 'Thriller']"
Chill Factor,1999.0,70000000.0,11263966.0,0.1609138,0,,,"['Action', 'Comedy', 'Thriller']"
Outside Providence,1999.0,7000000.0,7292175.0,1.0417392857142858,1,,,"['Romance', 'Comedy', 'Drama']"
Stigmata,1999.0,29000000.0,50041732.0,1.7255769655172415,1,,,['Horror']
Stir of Echoes,1999.0,12000000.0,21133087.0,1.7610905833333332,1,,,"['Horror', 'Mystery', 'Thriller']"
A Soldier's Story,1984.0,6000000.0,21821347.0,3.6368911666666666,1,,,"['Drama', 'Mystery', 'War']"
American Beauty,1999.0,15000000.0,356296601.0,23.753106733333333,1,,,['Drama']
Stop Making Sense,1984.0,1200000.0,4978922.0,4.149101666666667,1,,,"['Documentary', 'Music']"
Blue Streak,1999.0,65000000.0,117758500.0,1.8116692307692308,1,,,"['Action', 'Comedy', 'Crime']"
Fright Night,1985.0,9000000.0,24922237.0,2.7691374444444445,1,,,['Horror']
Excalibur,1981.0,11000000.0,34967437.0,3.178857909090909,1,,,"['Fantasy', 'Adventure']"
Thumbelina,1994.0,28000000.0,11373501.0,0.40619646428571426,0,,,"['Animation', 'Drama', 'Family', 'Fantasy']"
Double Jeopardy,1999.0,70000000.0,177841558.0,2.5405936857142857,1,,,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Guinevere,1999.0,2600000.0,614202.0,0.23623153846153847,0,,,"['Drama', 'Romance']"
Drive Me Crazy,1999.0,8000000.0,22593409.0,2.824176125,1,,,"['Drama', 'Comedy', 'Romance', 'Family']"
"Mystery, Alaska",1999.0,28000000.0,8888143.0,0.31743367857142857,0,,,"['Drama', 'Comedy']"
Three Kings,1999.0,75000000.0,108000000.0,1.44,1,,,"['Action', 'Adventure', 'Comedy']"
"Happy, Texas",1999.0,1700000.0,1943649.0,1.1433229411764705,1,,,"['Comedy', 'Crime']"
The Dark Half,1993.0,15000000.0,10611160.0,0.7074106666666666,0,,,"['Mystery', 'Horror']"
Monkey Shines,1988.0,7000000.0,5344577.0,0.763511,0,,,"['Thriller', 'Drama', 'Horror', 'Science Fiction']"
Psycho II,1983.0,5000000.0,34725000.0,6.945,1,,,"['Horror', 'Mystery', 'Thriller']"
Random Hearts,1999.0,64000000.0,74608570.0,1.16575890625,1,,,"['Drama', 'Romance']"
Boys Don't Cry,1999.0,2000000.0,11540607.0,5.7703035,1,,,"['Crime', 'Drama']"
The Limey,1999.0,10000000.0,3193102.0,0.3193102,0,,,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Risky Business,1983.0,6200000.0,63541777.0,10.24867370967742,1,,,"['Comedy', 'Romance']"
Total Recall,1990.0,65000000.0,261317921.0,4.020275707692308,1,,,"['Action', 'Adventure', 'Science Fiction']"
Ferris Bueller's Day Off,1986.0,6000000.0,70136369.0,11.689394833333333,1,,,['Comedy']
The Year of Living Dangerously,1982.0,6000000.0,1317657.0,0.2196095,0,,,"['War', 'Drama', 'Romance']"
Reds,1981.0,32000000.0,40382659.0,1.26195809375,1,,,"['Drama', 'History']"
Flashdance,1983.0,4000000.0,92921203.0,23.23030075,1,,,"['Drama', 'Music', 'Romance']"
The Blue Lagoon,1980.0,4500000.0,58853106.0,13.078468,1,,,"['Romance', 'Adventure', 'Drama']"
Hard Eight,1996.0,3000000.0,222559.0,0.07418633333333334,0,,,"['Drama', 'Thriller']"
Home Alone 2: Lost in New York,1992.0,18000000.0,358991681.0,19.943982277777778,1,,,"['Comedy', 'Family', 'Adventure', 'Crime']"
Someone to Watch Over Me,1987.0,17000000.0,10278549.0,0.6046205294117647,0,,,"['Crime', 'Drama', 'Romance', 'Thriller']"
Naturally Native,1999.0,700000.0,10508.0,0.015011428571428571,0,,,['Drama']
Fight Club,1999.0,63000000.0,100853753.0,1.6008532222222223,1,,,['Drama']
The Story of Us,1999.0,50000000.0,58900031.0,1.17800062,1,,,"['Comedy', 'Drama', 'Romance']"
Time Bandits,1981.0,5000000.0,42365581.0,8.4731162,1,,,"['Family', 'Fantasy', 'Science Fiction', 'Adventure', 'Comedy']"
Crimes and Misdemeanors,1989.0,19000000.0,18254702.0,0.9607737894736842,0,,,"['Comedy', 'Drama']"
The Best Man,1999.0,9000000.0,34573780.0,3.8415311111111112,1,,,"['Drama', 'Comedy']"
RoboCop,1987.0,13000000.0,53000000.0,4.076923076923077,1,,,"['Action', 'Thriller', 'Science Fiction']"
RoboCop 2,1990.0,35000000.0,45681173.0,1.3051763714285713,1,,,"['Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller']"
Who Framed Roger Rabbit,1988.0,70000000.0,329803958.0,4.711485114285714,1,,,"['Fantasy', 'Animation', 'Comedy', 'Crime', 'Family']"
For Your Eyes Only,1981.0,28000000.0,195312802.0,6.975457214285714,1,,,"['Adventure', 'Action', 'Thriller']"
Licence to Kill,1989.0,32000000.0,156167015.0,4.88021921875,1,,,"['Adventure', 'Action', 'Thriller']"
House on Haunted Hill,1999.0,19000000.0,40846082.0,2.149793789473684,1,,,"['Horror', 'Mystery', 'Thriller']"
Music of the Heart,1999.0,27000000.0,14859394.0,0.550347925925926,0,,,['Drama']
Being John Malkovich,1999.0,13000000.0,22863596.0,1.758738153846154,1,,,"['Fantasy', 'Drama', 'Comedy']"
Dreaming of Joseph Lees,1999.0,2000000.0,7.0,3.5e-06,0,,,"['Romance', 'Drama']"
Princess Mononoke,1997.0,26500000.0,159375308.0,6.014162566037736,1,,,"['Adventure', 'Fantasy', 'Animation']"
The Bachelor,1999.0,51000000.0,36911617.0,0.7237571960784314,0,,,['Comedy']
The Bone Collector,1999.0,73000000.0,151493655.0,2.0752555479452055,1,,,"['Drama', 'Mystery', 'Thriller', 'Crime']"
The Insider,1999.0,90000000.0,60289912.0,0.6698879111111111,0,,,"['Drama', 'Thriller']"
Creepshow,1982.0,8000000.0,21028755.0,2.628594375,1,0.1718,37.0,"['Horror', 'Comedy', 'Fantasy']"
Creepshow 2,1987.0,3500000.0,14000000.0,4.0,1,,,['Horror']
Re-Animator,1985.0,900000.0,2023414.0,2.248237777777778,1,,,"['Science Fiction', 'Comedy', 'Horror']"
Drugstore Cowboy,1989.0,2500000.0,4729352.0,1.8917408,1,,,"['Crime', 'Drama']"
Falling Down,1993.0,25000000.0,40903593.0,1.63614372,1,,,"['Crime', 'Drama', 'Thriller']"
Nighthawks,1981.0,5000000.0,19905359.0,3.9810718,1,,,"['Action', 'Crime', 'Thriller']"
Spaceballs,1987.0,22700000.0,38119483.0,1.6792723788546255,1,,,"['Comedy', 'Science Fiction']"
Quest for Fire,1981.0,12000000.0,55260558.0,4.6050465,1,,,"['Adventure', 'Drama']"
Trading Places,1983.0,40600000.0,90400000.0,2.226600985221675,1,,,['Comedy']
Under the Rainbow,1981.0,20000000.0,2297493.0,0.11487465,0,,,['Comedy']
Anywhere But Here,1999.0,23000000.0,18653615.0,0.8110267391304348,0,,,"['Drama', 'Comedy', 'Romance']"
Dogma,1999.0,10000000.0,30652890.0,3.065289,1,,,"['Fantasy', 'Comedy', 'Adventure']"
The Messenger: The Story of Joan of Arc,1999.0,60000000.0,66976317.0,1.11627195,1,,,"['Adventure', 'Drama', 'Action', 'History', 'War']"
Pokémon: The First Movie: Mewtwo Strikes Back,1998.0,30000000.0,163644662.0,5.454822066666667,1,,,['Animation']
Women on the Verge of a Nervous Breakdown,1988.0,700000.0,7179298.0,10.25614,1,,,"['Comedy', 'Drama']"
The Verdict,1982.0,16000000.0,53977250.0,3.373578125,1,,,['Drama']
Sleepy Hollow,1999.0,100000000.0,206071502.0,2.06071502,1,,,"['Drama', 'Fantasy', 'Thriller', 'Mystery']"
The World Is Not Enough,1999.0,135000000.0,361832400.0,2.68024,1,,,"['Adventure', 'Action', 'Thriller']"
All About My Mother,1999.0,8272296.0,67872296.0,8.204771202577858,1,,,"['Comedy', 'Drama']"
Matewan,1987.0,4000000.0,1680358.0,0.4200895,0,,,['Drama']
The Natural,1984.0,28000000.0,47951979.0,1.7125706785714285,1,,,['Drama']
Fatal Attraction,1987.0,14000000.0,320145693.0,22.8675495,1,,,"['Romance', 'Drama', 'Thriller', 'Horror', 'Mystery']"
Stanley & Iris,1990.0,23000000.0,5820015.0,0.25304413043478263,0,,,"['Drama', 'Romance']"
Midnight Run,1988.0,30000000.0,38413606.0,1.2804535333333333,1,,,"['Adventure', 'Comedy', 'Crime']"
Backdraft,1991.0,75000000.0,152368585.0,2.0315811333333333,1,,,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
The Fisher King,1991.0,24000000.0,41895491.0,1.7456454583333334,1,,,"['Comedy', 'Drama']"
The River,1984.0,18000000.0,11500000.0,0.6388888888888888,0,,,['Drama']
End of Days,1999.0,100000000.0,211989043.0,2.11989043,1,,,"['Action', 'Fantasy', 'Horror', 'Mystery']"
Toy Story 2,1999.0,90000000.0,497366869.0,5.526298544444445,1,,,"['Animation', 'Comedy', 'Family']"
Ride with the Devil,1999.0,38000000.0,635096.0,0.016713052631578948,0,,,"['Drama', 'War', 'Romance', 'Western']"
Tumbleweeds,1999.0,312000.0,1281176.0,4.106333333333334,1,,,"['Comedy', 'Drama']"
The End of the Affair,1999.0,23000000.0,10827816.0,0.4707746086956522,0,,,['Drama']
The Bonfire of the Vanities,1990.0,47000000.0,15691192.0,0.3338551489361702,0,,,"['Comedy', 'Drama']"
The Two Jakes,1990.0,19000000.0,10000000.0,0.5263157894736842,0,,,"['Crime', 'Drama', 'Mystery']"
Deuce Bigalow: Male Gigolo,1999.0,17000000.0,65535067.0,3.8550039411764705,1,,,['Comedy']
The Green Mile,1999.0,60000000.0,284600000.0,4.743333333333333,1,,,"['Fantasy', 'Drama', 'Crime']"
The Cider House Rules,1999.0,24000000.0,88545092.0,3.6893788333333335,1,,,['Drama']
Bicentennial Man,1999.0,100000000.0,93700000.0,0.937,0,,,"['Comedy', 'Science Fiction']"
Stuart Little,1999.0,133000000.0,300135367.0,2.256656894736842,1,,,"['Animation', 'Fantasy', 'Family', 'Comedy']"
Fantasia 2000,1999.0,80000000.0,90874570.0,1.135932125,1,,,"['Animation', 'Family', 'Music']"
Magnolia,1999.0,37000000.0,48451803.0,1.309508189189189,1,,,['Drama']
Onegin,1999.0,14000000.0,206128.0,0.014723428571428571,0,,,"['Drama', 'Romance']"
Simpatico,1999.0,10000000.0,929606.0,0.0929606,0,,,"['Comedy', 'Drama']"
Any Given Sunday,1999.0,55000000.0,100230832.0,1.8223787636363635,1,,,['Drama']
Man on the Moon,1999.0,82000000.0,47434430.0,0.5784686585365854,0,,,"['Comedy', 'Drama', 'Romance']"
Galaxy Quest,1999.0,45000000.0,90683916.0,2.0151981333333335,1,,,"['Comedy', 'Family', 'Science Fiction']"
The Talented Mr. Ripley,1999.0,40000000.0,128798265.0,3.219956625,1,,,"['Thriller', 'Crime', 'Drama']"
Next Friday,2000.0,11000000.0,59827328.0,5.438848,1,,,['Comedy']
The Hurricane,1999.0,50000000.0,73956241.0,1.47912482,1,,,['Drama']
Angela's Ashes,1999.0,25.0,13.0,0.52,0,,,['Drama']
Play It to the Bone,1999.0,24000000.0,8434146.0,0.35142275,0,,,"['Comedy', 'Drama']"
Supernova,2000.0,90000000.0,14828081.0,0.16475645555555554,0,,,"['Horror', 'Science Fiction', 'Thriller']"
The Terrorist,1998.0,24554.0,140021.0,5.702573918709782,1,,,['Drama']
Dead Calm,1989.0,10000000.0,7825000.0,0.7825,0,,,"['Crime', 'Thriller', 'Horror', 'Drama']"
Fast Times at Ridgemont High,1982.0,4500000.0,27092880.0,6.02064,1,,,['Comedy']
A Cry in the Dark,1988.0,15000000.0,6908797.0,0.4605864666666667,0,,,['Drama']
Batman: Mask of the Phantasm,1993.0,6000000.0,5617391.0,0.9362318333333334,0,,,"['Action', 'Adventure', 'Animation', 'Family']"
Poison,1991.0,250000.0,609524.0,2.438096,1,,,"['Drama', 'Horror', 'Science Fiction']"
Isn't She Great,2000.0,36000000.0,3003296.0,0.0834248888888889,0,,,"['Drama', 'Comedy']"
Malcolm X,1992.0,34000000.0,48169908.0,1.416762,1,,,"['Drama', 'History']"
Sister Act,1992.0,31000000.0,231605150.0,7.4711338709677415,1,,,"['Music', 'Comedy']"
Sister Act 2: Back in the Habit,1993.0,38000000.0,57319029.0,1.5083955,1,,,"['Music', 'Comedy']"
The Hand that Rocks the Cradle,1992.0,11700000.0,88036683.0,7.52450282051282,1,,,['Thriller']
Alive,1993.0,32000000.0,36733909.0,1.14793465625,1,,,"['Action', 'Adventure', 'Drama', 'Thriller']"
Scent of a Woman,1992.0,31000000.0,134095253.0,4.325653322580645,1,,,['Drama']
Wayne's World,1992.0,20000000.0,121697323.0,6.08486615,1,,,"['Music', 'Comedy']"
A League of Their Own,1992.0,40000000.0,107458785.0,2.686469625,1,,,['Comedy']
Patriot Games,1992.0,45000000.0,178051587.0,3.9567019333333335,1,,,"['Drama', 'Action', 'Thriller', 'Crime']"
The Bodyguard,1992.0,25000000.0,411006740.0,16.4402696,1,,,"['Thriller', 'Action', 'Drama', 'Music', 'Romance']"
Death Becomes Her,1992.0,55000000.0,149022650.0,2.7095027272727275,1,,,"['Fantasy', 'Comedy']"
Far and Away,1992.0,60000000.0,137783840.0,2.296397333333333,1,,,"['Adventure', 'Drama', 'Romance', 'Western']"
Twin Peaks: Fire Walk with Me,1992.0,10000000.0,4160851.0,0.4160851,0,,,"['Drama', 'Mystery']"
Buffy the Vampire Slayer,1992.0,7000000.0,16624456.0,2.3749222857142858,1,,,"['Action', 'Comedy', 'Horror']"
El Mariachi,1992.0,220000.0,2040920.0,9.276909090909092,1,,,"['Action', 'Crime', 'Thriller']"
Bad Lieutenant,1992.0,1000000.0,2019469.0,2.019469,1,,,"['Crime', 'Drama']"
Scream 3,2000.0,40000000.0,161834276.0,4.0458569,1,,,"['Horror', 'Mystery']"
Single White Female,1992.0,16000000.0,48017402.0,3.001087625,1,,,['Thriller']
The Boondock Saints,1999.0,6000000.0,30471.0,0.0050785,0,,,"['Action', 'Thriller', 'Crime']"
Gun Shy,2000.0,10000000.0,1631839.0,0.1631839,0,,,"['Action', 'Comedy', 'Romance', 'Thriller']"
The Beach,2000.0,40000000.0,144056873.0,3.601421825,1,,,"['Drama', 'Adventure', 'Romance', 'Thriller']"
The Tigger Movie,2000.0,30000000.0,45554533.0,1.5184844333333334,1,,,"['Animation', 'Family']"
Trois,2000.0,200000.0,1160268.0,5.80134,1,,,"['Drama', 'Thriller', 'Romance']"
Boiler Room,2000.0,26000000.0,28780255.0,1.1069328846153845,1,,,"['Crime', 'Drama', 'Thriller']"
Hanging Up,2000.0,40000000.0,36037909.0,0.900947725,0,,,"['Comedy', 'Drama']"
Pitch Black,2000.0,23000000.0,53187659.0,2.312506913043478,1,,,"['Thriller', 'Science Fiction', 'Action']"
The Whole Nine Yards,2000.0,41300000.0,106371651.0,2.575584769975787,1,,,"['Comedy', 'Crime']"
Reindeer Games,2000.0,42000000.0,32168970.0,0.7659278571428572,0,,,['Thriller']
3 Strikes,2000.0,6000000.0,9000000.0,1.5,1,,,"['Action', 'Comedy', 'Romance']"
Drowning Mona,2000.0,16000000.0,15427192.0,0.9641995,0,,,"['Comedy', 'Crime', 'Mystery']"
The Next Best Thing,2000.0,25000000.0,24362772.0,0.97451088,0,,,['Comedy']
Beyond the Mat,1999.0,2053648.0,500000.0,0.24346918264473755,0,,,['Documentary']
Birdy,1984.0,12000000.0,1400000.0,0.11666666666666667,0,0.17893703703703703,27.0,"['Drama', 'History']"
Mission to Mars,2000.0,90000000.0,60874615.0,0.6763846111111111,0,,,['Science Fiction']
The Ninth Gate,1999.0,38000000.0,58401898.0,1.536892052631579,1,,,"['Horror', 'Mystery', 'Thriller']"
Hoosiers,1986.0,9000000.0,28607524.0,3.1786137777777776,1,,,"['Drama', 'Family']"
Bull Durham,1988.0,7000000.0,50888000.0,7.269714285714286,1,,,"['Comedy', 'Romance']"
JFK,1991.0,40000000.0,205405498.0,5.13513745,1,,,"['Drama', 'Thriller', 'History']"
Blind Date,1987.0,18000000.0,39321715.0,2.184539722222222,1,,,"['Comedy', 'Romance']"
Nadine,1987.0,12000000.0,5669831.0,0.47248591666666667,0,,,"['Action', 'Comedy', 'Romance']"
Erin Brockovich,2000.0,52000000.0,256271286.0,4.928293961538461,1,,,['Drama']
Final Destination,2000.0,23000000.0,53302314.0,2.317491913043478,1,,,['Horror']
Thelma & Louise,1991.0,16000000.0,45361000.0,2.8350625,1,,,"['Drama', 'Thriller', 'Crime', 'Adventure']"
Do the Right Thing,1989.0,6500000.0,37295445.0,5.7377607692307695,1,,,['Drama']
Mo' Better Blues,1990.0,10000000.0,16153593.0,1.6153593,1,,,"['Drama', 'Romance']"
Jungle Fever,1991.0,14000000.0,32482682.0,2.3201915714285715,1,,,"['Drama', 'Romance']"
Death Wish 2,1982.0,2000000.0,45000000.0,22.5,1,,,"['Action', 'Crime', 'Thriller']"
Death Wish 3,1985.0,9000000.0,16945171.0,1.8827967777777779,1,,,"['Action', 'Crime', 'Drama', 'Thriller']"
Death Wish 5: The Face of Death,1994.0,5000000.0,1702394.0,0.3404788,0,,,"['Action', 'Crime', 'Drama', 'Thriller']"
Cool as Ice,1991.0,6000000.0,1193062.0,0.19884366666666667,0,,,"['Drama', 'Action', 'Comedy', 'Music', 'Romance']"
Teenage Mutant Ninja Turtles,1990.0,13500000.0,202000000.0,14.962962962962964,1,,,"['Science Fiction', 'Action', 'Adventure', 'Comedy', 'Family']"
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991.0,25000000.0,78000000.0,3.12,1,,,"['Science Fiction', 'Adventure', 'Action', 'Comedy', 'Family']"
Teenage Mutant Ninja Turtles III,1993.0,21000000.0,42000000.0,2.0,1,,,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']"
Red Dawn,1984.0,4200000.0,38376497.0,9.13726119047619,1,,,"['Action', 'Thriller']"
Band of the Hand,1986.0,8700000.0,4865912.0,0.5593002298850575,0,,,"['Action', 'Crime', 'Drama']"
Bloodsport,1988.0,1500000.0,11806119.0,7.870746,1,0.004516,25.0,['Action']
"Good Morning, Vietnam",1987.0,13000000.0,123922370.0,9.53249,1,,,"['Comedy', 'Drama', 'War']"
Romeo Must Die,2000.0,25000000.0,91036760.0,3.6414704,1,,,"['Action', 'Crime', 'Thriller']"
Whatever It Takes,2000.0,15000000.0,9902115.0,0.660141,0,,,"['Drama', 'Comedy', 'Romance']"
Waking the Dead,2000.0,8500000.0,327418.0,0.03851976470588235,0,,,"['Drama', 'Romance']"
Jacob's Ladder,1990.0,25000000.0,25965144.0,1.03860576,1,,,"['Drama', 'Mystery', 'Horror']"
La Bamba,1987.0,6500000.0,54215416.0,8.340833230769231,1,,,"['Drama', 'Music']"
Ladyhawke,1985.0,20000000.0,18432000.0,0.9216,0,,,"['Adventure', 'Drama', 'Fantasy', 'Romance']"
Lucas,1986.0,6000000.0,8200000.0,1.3666666666666667,1,,,"['Comedy', 'Drama', 'Romance']"
High Fidelity,2000.0,30000000.0,47126295.0,1.5708765,1,,,"['Comedy', 'Drama', 'Romance', 'Music']"
The Road to El Dorado,2000.0,95000000.0,76432727.0,0.8045550210526315,0,,,"['Adventure', 'Animation', 'Comedy', 'Family']"
The Skulls,2000.0,15000000.0,35007180.0,2.333812,1,,,"['Crime', 'Drama', 'Thriller']"
Hook,1991.0,70000000.0,300854823.0,4.297926042857143,1,,,"['Adventure', 'Fantasy', 'Comedy', 'Family']"
Misery,1990.0,20000000.0,61276872.0,3.0638436,1,,,"['Drama', 'Thriller']"
Mr. Saturday Night,1992.0,43000000.0,13300000.0,0.30930232558139537,0,,,"['Drama', 'Comedy']"
Murphy's Romance,1985.0,13000000.0,30867525.0,2.374425,1,,,"['Comedy', 'Romance']"
No Way Out,1987.0,15000000.0,35509515.0,2.367301,1,,,"['Action', 'Drama', 'Thriller']"
Black and White,1999.0,10000000.0,5241315.0,0.5241315,0,,,['Drama']
Frequency,2000.0,31000000.0,68106245.0,2.1969756451612903,1,,,"['Crime', 'Drama', 'Science Fiction', 'Thriller']"
Ready to Rumble,2000.0,24000000.0,12372410.0,0.5155170833333333,0,,,"['Action', 'Comedy', 'Drama']"
Return to Me,2000.0,24000000.0,36609995.0,1.5254164583333334,1,,,"['Romance', 'Comedy', 'Drama']"
Rules of Engagement,2000.0,60000000.0,71000000.0,1.1833333333333333,1,,,"['Action', 'Adventure', 'Drama', 'History', 'War']"
Arthur,1981.0,7000000.0,95461682.0,13.637383142857143,1,,,"['Comedy', 'Drama', 'Romance']"
Bachelor Party,1984.0,6000000.0,38435947.0,6.4059911666666665,1,,,['Comedy']
Predator,1987.0,18000000.0,98235548.0,5.457530444444444,1,,,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
The Prince of Tides,1991.0,30000000.0,74787599.0,2.492919966666667,1,,,"['Drama', 'Romance']"
American Psycho,2000.0,7000000.0,34266564.0,4.895223428571429,1,,,"['Thriller', 'Drama', 'Crime']"
Keeping the Faith,2000.0,30000000.0,37036004.0,1.2345334666666667,1,,,['Comedy']
East Is East,1999.0,3800000.0,28200000.0,7.421052631578948,1,,,['Comedy']
Caddyshack,1980.0,6000000.0,39846344.0,6.641057333333333,1,0.11292881355932204,59.0,['Comedy']
Gossip,2000.0,14000000.0,5108820.0,0.3649157142857143,0,,,"['Drama', 'Mystery', 'Thriller']"
Love & Basketball,2000.0,20000000.0,27728118.0,1.3864059,1,,,"['Action', 'Comedy', 'Drama', 'Romance']"
U-571,2000.0,62000000.0,127666415.0,2.0591357258064518,1,,,"['Action', 'Drama', 'Thriller', 'War']"
The Virgin Suicides,1999.0,6000000.0,10409377.0,1.7348961666666667,1,,,"['Drama', 'Romance']"
Jennifer Eight,1992.0,20000000.0,11390479.0,0.56952395,0,,,"['Crime', 'Drama', 'Mystery']"
The Flintstones in Viva Rock Vegas,2000.0,83000000.0,59468275.0,0.7164852409638555,0,,,"['Science Fiction', 'Comedy', 'Family', 'Romance']"
Where the Heart Is,2000.0,15000000.0,33771174.0,2.2514116,1,,,"['Comedy', 'Drama', 'Romance']"
The Big Kahuna,2000.0,7000000.0,3728888.0,0.5326982857142857,0,,,"['Comedy', 'Drama']"
The Idiots,1998.0,2500000.0,7235.0,0.002894,0,,,"['Drama', 'Comedy']"
